GlobalSubCodeId,GlobalCodeId,SubCodeName,Code,Description,Active,CannotModifyNameOrDelete,SortOrder,ExternalCode1,ExternalSource1,ExternalCode2,ExternalSource2,Bitmap,BitmapImage,Color,RowIdentifier,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate,DeletedBy,RecordDeleted,DeletedDate
10414,12534,AFC Complaint-Other,,,Y,N,2.0,,,,,,,,DBD5D52A-7F2C-4EA8-AFEC-424D14C12A3E,shcqa,2011-10-06 12:33:07.570,shcqa,2011-10-06 12:33:07.570,,,
10419,11939,Other,,,Y,N,1.0,,,,,,,,3871E55B-9B5C-44B4-8426-A229831A2927,shcqa,2011-10-06 12:33:07.103,shcqa,2011-10-06 12:33:07.103,,,
10421,19563,Other,,,Y,N,1.0,,,,,,,,BAD3C10C-18DC-4779-BF96-C4301B4811A7,shcqa,2011-10-06 12:33:07.097,shcqa,2011-10-06 12:33:07.097,,,
10422,5745,Free Eyes Checkup Camp,,,Y,N,1.0,,,,,,,,4D83A727-707D-4B02-B5CB-3ACB8BE2180B,shcqa,2011-10-06 12:33:06.793,shcqa,2011-10-06 12:33:06.793,,,
10423,5745,Pulse Polio Camp,,,Y,N,2.0,,,,,,,,65EDF6C2-9AC4-40F3-BE8C-A4996BFA56F5,shcqa,2011-10-06 12:33:07.043,shcqa,2011-10-06 12:33:07.043,,,
10424,5745,Testing Camp,,,Y,N,3.0,,,,,,,,5CCC817E-5023-4BBA-99FD-E7AC1A535BF0,shcqa,2011-10-06 12:33:07.073,shcqa,2011-10-06 12:33:07.073,,,
10453,19595,All,,,Y,N,,,,,,,,,7722444A-465B-4B60-BEEA-022732618C88,sa,2011-01-07 21:53:20.723,sa,2011-01-07 21:53:20.723,,,
10454,19595,Active,,,Y,N,,,,,,,,,EC1AD25F-D80D-4A6C-B5C0-8C0875C121CD,sa,2011-01-07 21:53:20.723,sa,2011-01-07 21:53:20.723,,,
10455,19595,InActive,,,Y,N,,,,,,,,,A6948A8E-AC14-4FE2-AD7B-06BE8059CB1F,sa,2011-01-07 21:53:20.727,sa,2011-01-07 21:53:20.727,,,
10456,19596,All Roles,,,Y,N,,,,,,,,,A8BC0308-79AD-4023-8955-87E0D3AA6875,sa,2011-01-07 21:53:20.727,sa,2011-01-07 21:53:20.727,,,
10457,19596,Access Center,,,Y,N,,,,,,,,,6BF15A54-1968-4FCF-88A6-25A02F88B1CE,sa,2011-01-07 21:53:20.727,sa,2011-01-07 21:53:20.727,,,
10458,19596,Clinician,,,Y,N,,,,,,,,,07397DC6-5704-48DB-8A12-7F18ED8C7AFB,sa,2011-01-07 21:53:20.727,sa,2011-01-07 21:53:20.727,,,
10459,19596,Finanace,,,Y,N,,,,,,,,,48A902A0-CD59-4954-A20E-195F996EA0CB,sa,2011-01-07 21:53:20.727,sa,2011-01-07 21:53:20.727,,,
10460,19596,Receptionist,,,Y,N,,,,,,,,,CB41C5B0-B953-43AD-99DE-B7BCFDC175E8,sa,2011-01-07 21:53:20.727,sa,2011-01-07 21:53:20.727,,,
10461,19596,Support,,,Y,N,,,,,,,,,57E3098E-4211-4966-A30C-28C80CBDFD31,sa,2011-01-07 21:53:20.727,sa,2011-01-07 21:53:20.727,,,
10462,19596,Utilization Manager,,,Y,N,,,,,,,,,08E42EC2-D863-4EF4-9874-8F48669B9EB5,sa,2011-01-07 21:53:20.727,sa,2011-01-07 21:53:20.727,,,
10463,19597,Other,,,Y,N,,,,,,,,,B66B5FF1-F05D-4F1F-8353-84FC6E996595,sa,2011-01-07 21:53:20.730,sa,2011-01-07 21:53:20.730,,,
10501,20001,Test Category 1,,,Y,Y,1.0,,,,,,,,EE64B740-4750-41FC-A25B-00A2F5C1ED77,shcqa,2011-10-06 12:33:07.823,shcqa,2011-10-06 12:33:07.823,,,
10502,20001,Test Category 2,,,Y,Y,1.0,,,,,,,,1B368C3F-2077-4415-960A-A31A0BFB2BCD,shcqa,2011-10-06 12:33:07.833,shcqa,2011-10-06 12:33:07.833,,,
10521,20002,Test Type 1,,,Y,Y,1.0,,,,,,,,B2586364-15DD-4B5A-B9C1-FAFFB90AEB34,shcqa,2011-10-06 12:33:07.840,shcqa,2011-10-06 12:33:07.840,,,
10522,20002,Test Type 2,,,Y,Y,1.0,,,,,,,,73ABFE2E-9291-4632-836C-366AAE687F9F,shcqa,2011-10-06 12:33:07.850,shcqa,2011-10-06 12:33:07.850,,,
10541,20003,Other,,,Y,Y,1.0,,,,,,,,EB15D1C2-4D49-4B6D-9C8B-10FDADD443F3,shcqa,2011-10-06 12:33:07.857,shcqa,2011-10-06 12:33:07.857,,,
12001,5417,System Pended,,,Y,N,13.0,,,,,,,,66D07BF4-2A12-4470-9A20-3D7651ADA172,streamline-dbo,2012-04-03 10:21:22.540,streamline-dbo,2012-04-03 10:21:22.540,,,
12002,5393,System Pended,,,Y,N,9.0,,,,,,,,C10FA0A0-FF00-4606-9042-B3DAD97A7DA4,streamline-dbo,2012-04-03 10:21:22.543,streamline-dbo,2012-04-03 10:21:22.543,,,
12003,5417,Open Requests,,,Y,N,1.0,,,,,,,,05F33705-A2F0-4B87-AEC0-78F97C7AB9A2,streamline-dbo,2012-04-03 10:21:22.540,streamline-dbo,2012-04-03 10:21:22.540,,,
12004,5417,Pended,Pended,,Y,N,3.0,,,,,,,,0BE11CD4-B2DF-40E5-B13E-0D4F56D578AF,streamline-dbo,2012-04-03 10:21:22.540,streamline-dbo,2012-04-03 10:21:22.540,,,
12005,5393,All Statuses,,,N,N,1.0,,,,,,,,01A69A4D-1EF8-487E-BBDF-9C4D4D0FBA43,streamline-dbo,2012-04-03 10:21:22.540,streamline-dbo,2012-04-03 10:21:22.540,shcdev,Y,2012-06-22 10:09:02.743
12006,5393,Pended,,,N,N,7.0,,,,,,,,D80A7043-0791-4544-BC6A-329B08161DC6,streamline-dbo,2012-04-03 10:21:22.543,streamline-dbo,2012-04-03 10:21:22.543,shcdev,Y,2012-06-22 10:09:02.743
12018,7081,Due Now,DN,,Y,N,1.0,,,,,,,,A4987456-600E-4C7F-9C90-00DAC9AD564A,streamline-dbo,2013-03-26 17:02:20.150,streamline-dbo,2013-03-26 17:02:20.150,,,
12019,7081,Due in 14 days,DI14D,,Y,N,2.0,,,,,,,,829B7618-F551-4537-9F4A-9771E0DB0076,streamline-dbo,2013-03-26 17:02:20.197,streamline-dbo,2013-03-26 17:02:20.197,,,
12020,7081,In Progress,IP,,Y,N,3.0,,,,,,,,DA93A057-A443-42EF-837D-62FDACE51676,streamline-dbo,2013-03-26 17:02:20.367,streamline-dbo,2013-03-26 17:02:20.367,,,
12021,7081,Co-Sign,CS,,Y,N,4.0,,,,,,,,50B63C4C-4DFD-40BC-A206-045B240FB09A,streamline-dbo,2013-03-26 17:02:20.427,streamline-dbo,2013-03-26 17:02:20.427,,,
12022,7081,Assigned,AS,,Y,N,5.0,,,,,,,,8E906E23-EA90-43BF-A186-03C059BEE231,streamline-dbo,2013-03-26 17:02:20.583,streamline-dbo,2013-03-26 17:02:20.583,,,
12028,8507,Other,,,Y,N,,,,,,,,,47A2E732-AE5D-4708-A6F8-E59C782D27E1,shs,2013-08-20 17:01:40.000,shs,2013-08-20 17:01:40.000,,,
12029,8001,Hospitalization-medical,,[Description] - 752602F9-19E2-4342-9C8A-6192176F0CD3,Y,N,,,,,,,,,74D15938-6139-4568-91E6-2D9CB6DA2FE1,shs,2015-03-30 16:07:27.677,shs,2015-03-30 16:07:27.677,,,
12030,8001,Hospitalization-psychiatric,,[Description] - 806A8F36-7FD3-436D-9C39-5CAD096492B3,Y,N,,,,,,,,,DD8A7F83-4476-4928-8415-9D86E7158CD5,shs,2015-03-30 16:07:27.677,shs,2015-03-30 16:07:27.677,,,
12031,8001,Visiting family or friends,,[Description] - 3A8E4CF0-E9A4-45A4-BF51-F8C8E6C99D34,Y,N,,,,,,,,,F3340F41-3737-4372-B98D-F8A2561492CC,shs,2015-03-30 16:07:27.677,shs,2015-03-30 16:07:27.677,,,
12032,8001,Incarceration,,[Description] - A85122AB-FC2F-4C7D-B12F-8B4DE06880FD,Y,N,,,,,,,,,514AF6BC-F009-49CE-B38E-1F06F640054D,shs,2015-03-30 16:07:27.677,shs,2015-03-30 16:07:27.677,,,
12033,8001,Vacation,,[Description] - E0BBE691-61E7-48D3-96D9-8DB6BC47C569,Y,N,,,,,,,,,8C238BC0-42EF-4DA7-B495-E304CC621A39,shs,2015-03-30 16:07:27.677,shs,2015-03-30 16:07:27.677,,,
12034,8001,Missing or unknown,,[Description] - 912893FB-7D15-44A9-8B80-21357603C79F,Y,N,,,,,,,,,B0C8D43D-4345-4D1E-BE6A-C32AA65D845E,shs,2015-03-30 16:07:27.677,shs,2015-03-30 16:07:27.677,,,
12035,8001,Young Adult on run,,[Description] - 561861E1-83DB-4E72-9761-EB6F2229FE8C,Y,N,,,,,,,,,81E1F871-6DEA-4EF5-A76C-1CA8A2D2CBEB,shs,2015-03-30 16:07:27.677,shs,2015-03-30 16:07:27.677,,,
12036,8001,Young Adult detention,,[Description] - 47E5A832-62D7-4788-9CB4-1DADECF27824,N,N,,,,,,,,,8A9591C0-F07B-4FA8-8B26-060C41BAC7F6,shs,2015-03-30 16:07:27.677,shs,2015-03-30 16:07:27.677,,,
12037,8001,Alcohol/Drug treatment,,[Description] - 016DD6DA-E1E2-45EA-875F-6016940C6676,Y,N,,,,,,,,,F4EC417C-78CA-4DA1-ACDD-5DBB1C4D8738,shs,2015-03-30 16:07:27.677,shs,2015-03-30 16:07:27.677,,,
12038,8636,Other,,,Y,N,,,,,,,,,47A2E732-AE5D-4708-A6F8-E59C782D27E1,shs,2015-03-30 16:08:49.557,shs,2015-03-30 16:08:49.557,,,
12039,25859,Other,BedBoard,[Description] - Other,Y,N,,,,,,,,,903CE07D-AC97-411C-B82D-C2E320CEB7FF,shs,2015-03-30 17:00:00.643,shs,2015-03-30 17:00:00.643,,,
12040,25860,Other,BedCensus,[Description] - Other,Y,N,,,,,,,,,BBF1A367-B172-4F2E-8435-4694C43B5707,shs,2015-03-30 17:00:00.643,shs,2015-03-30 17:00:00.643,,,
12041,25866,Other,,,Y,N,,,,,,,,,47A2E732-AE5D-4708-A6F8-E59C782D27E1,shs,2015-03-30 17:00:10.023,shs,2015-03-30 17:00:10.023,,,
12042,25871,Other,,,Y,N,,,,,,,,,47A2E732-AE5D-4708-A6F8-E59C782D27E1,shs,2015-03-30 17:00:15.493,shs,2015-03-30 17:00:15.493,,,
12043,25872,Other,,,Y,N,,,,,,,,,47A2E732-AE5D-4708-A6F8-E59C782D27E1,shs,2015-03-30 17:00:15.510,shs,2015-03-30 17:00:15.510,,,
12044,25873,Other,,,Y,N,,,,,,,,,47A2E732-AE5D-4708-A6F8-E59C782D27E1,shs,2015-03-30 17:00:15.520,shs,2015-03-30 17:00:15.520,,,
12045,5404,Due Today and Past Due,DT,,Y,N,9.0,,,,,,,,2ED20615-B153-46CE-8F8A-D0E76E2B2DAD,shs,2015-03-30 17:00:55.457,shs,2015-03-30 17:00:55.457,,,
12048,5412,All Populations,AP,,Y,N,1.0,,,,,,,,F618E456-6D2A-459B-8F21-EA9D9AC8127D,shstest,2014-08-12 15:35:54.140,shstest,2014-08-12 15:35:54.140,,,
12049,5412,Adult MI,1,,Y,N,2.0,,,,,,,,C11FB9F4-4FDC-448C-8CAC-DCE5F5E75CC0,shstest,2014-08-12 15:35:54.147,shstest,2014-08-12 15:35:54.147,,,
12050,5412,Child MI,2,,Y,N,3.0,,,,,,,,AFE45FFA-0168-4D71-9C6B-8D895E5DE12C,shstest,2014-08-12 15:35:54.150,shstest,2014-08-12 15:35:54.150,,,
12051,5412,Adult DD,3,,Y,N,4.0,,,,,,,,B2D97028-DE08-45C9-A5EA-8D2B861ECB7F,shstest,2014-08-12 15:35:54.150,shstest,2014-08-12 15:35:54.150,,,
12052,5412,Child DD,4,,Y,N,5.0,,,,,,,,CA69991B-520C-4794-8FCB-1C3404784C65,shstest,2014-08-12 15:35:54.150,shstest,2014-08-12 15:35:54.150,,,
12053,5412,Adult SA,5,,Y,N,6.0,,,,,,,,EAE3B208-1B9A-434D-874E-AE1CA02E5000,shstest,2014-08-12 15:35:54.153,shstest,2014-08-12 15:35:54.153,,,
12054,5412,Child SA,6,,Y,N,7.0,,,,,,,,E99BF4BD-D6A6-4787-A83D-7FDDABBA8925,shstest,2014-08-12 15:35:54.157,shstest,2014-08-12 15:35:54.157,,,
12055,5412,No population Assigned,NPA,,Y,N,8.0,,,,,,,,A7521B4E-0C21-44A1-9DAC-93891852BA2B,shstest,2014-08-12 15:35:54.157,shstest,2014-08-12 15:35:54.157,,,
12056,5412,Other,,,Y,N,9.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 15:09:45.183,shc1979,2010-06-16 15:09:45.183,,,
12057,8291,Adult,,,Y,Y,1.0,,,,,,,,D6132121-3841-42C2-84DE-1A1D5B1606D4,SCNET\jthippeswamy,2017-06-05 03:12:58.757,SCNET\jthippeswamy,2017-06-05 03:12:58.757,,,
12058,8291,Adolescent,,,Y,Y,2.0,,,,,,,,F3FB92C1-304D-4907-98FD-9FC789C029E8,SCNET\jthippeswamy,2017-06-05 03:12:58.757,SCNET\jthippeswamy,2017-06-05 03:12:58.757,,,
12059,8291,Children,,,Y,Y,3.0,,,,,,,,7FE3E770-2BAF-4753-B41A-7151491992AB,SCNET\jthippeswamy,2017-06-05 03:12:58.760,SCNET\jthippeswamy,2017-06-05 03:12:58.760,,,
12060,8292,Standard,,,Y,Y,1.0,,,,,,,,92CE0681-40C8-40E2-9C81-8367E794E9C4,SCNET\jthippeswamy,2017-06-05 03:12:58.760,SCNET\jthippeswamy,2017-06-05 03:12:58.760,,,
12062,46838,TestSub1,TestSub1,,Y,N,1.0,,,,,,,,EA0305B8-3532-4473-9242-53E9388407DC,SCNET\jthippeswamy,2017-09-30 03:53:19.763,SCNET\jthippeswamy,2017-09-30 03:53:19.763,,,
12063,46838,TestSub2,TestSub2,,Y,N,1.0,,,,,,,,719D0BE9-F845-4A7C-AF30-044B6242B63D,SCNET\jthippeswamy,2017-09-30 03:53:19.763,SCNET\jthippeswamy,2017-09-30 03:53:19.763,,,
12064,46839,Test2Sub1,Test2Sub1,,Y,N,1.0,,,,,,,,74F9433E-7748-4BE5-BC26-F5D7B6111F7D,SCNET\jthippeswamy,2017-09-30 03:53:19.763,SCNET\jthippeswamy,2017-09-30 03:53:19.763,,,
12065,46839,Test2Sub2,Test2Sub2,,Y,N,1.0,,,,,,,,78C72382-9EF6-4414-B14C-3E8F732040D0,SCNET\jthippeswamy,2017-09-30 03:53:19.763,SCNET\jthippeswamy,2017-09-30 03:53:19.763,,,
12082,11124688,Fall,FALL,,Y,N,1.0,,,,,,,,9401CF1F-9FE7-43C0-9A80-733323D9724E,SCNET\sthurai,2017-10-23 02:13:05.470,SCNET\sthurai,2017-10-23 02:13:05.470,,,
12083,11124688,Seizure,SEIZURE,,Y,N,2.0,,,,,,,,7A5D45DE-1381-4825-9D02-A377943638EB,SCNET\sthurai,2017-10-23 02:13:05.470,SCNET\sthurai,2017-10-23 02:13:05.470,,,
12084,11124688,Fall & Seizure,FALLSEIZURE,,Y,N,3.0,,,,,,,,F0DB7A3C-1001-423B-874A-5D38462CD552,SCNET\sthurai,2017-10-23 02:13:05.470,SCNET\sthurai,2017-10-23 02:13:05.470,,,
12085,11125631,Polio VIS,,,Y,Y,1.0,253088698300017211160720,,cdcgs1vis,,,,,B888F11D-9163-4CE3-877E-B877830522D8,SCNET\jthippeswamy,2018-01-09 14:15:44.133,SCNET\jthippeswamy,2018-01-09 14:15:44.133,,,
12086,11125631,Diphtheria/Tetanus/Pertussis (DTaP) VIS,,,Y,Y,2.0,253088698300003511070517,,cdcgs1vis,,,,,2466A9A0-51A0-4C13-A7CA-DEC1E634FCDD,SCNET\jthippeswamy,2018-01-09 14:15:44.133,SCNET\jthippeswamy,2018-01-09 14:15:44.133,,,
12087,11125632,HPV Vaccine VIS,,Sub Category of Tetanus/Diphtheria ,Y,Y,1.0,253088698300029511161202,,cdcgs1vis,,,,,528A0172-D628-4FFC-9816-2CBD34340F6F,SCNET\jthippeswamy,2018-01-09 14:15:44.137,SCNET\jthippeswamy,2018-01-09 14:15:44.137,,,
12088,11125634,Hepatitis A VIS,,Hepatitis A VIS ,Y,Y,2.0,253088698300004211160720,,cdcgs1vis,,,,,A18F4761-E040-4C90-B960-C1D99A228283,SCNET\jthippeswamy,2018-01-09 14:15:44.140,SCNET\jthippeswamy,2018-01-09 14:15:44.140,,,
12089,11125635,Hepatitis B VIS,,,Y,Y,1.0,253088698300005911160720,,cdcgs1vis,,,,,E25C09AC-1D62-4113-B1D8-777C05709542,SCNET\jthippeswamy,2018-01-09 14:15:44.140,SCNET\jthippeswamy,2018-01-09 14:15:44.140,,,
12090,11125638,Multi Pediatric Vaccines VIS,,Sub Category of Tetanus/Diphtheria ,Y,Y,1.0,253088698300026411151105,,cdcgs1vis,,,,,60BB7909-DD50-42BB-9E6A-492FAF5BBD99,SCNET\jthippeswamy,2018-01-09 14:15:44.140,SCNET\jthippeswamy,2018-01-09 14:15:44.140,,,
12091,11125640,Measles/Mumps/Rubella VIS,,,Y,Y,1.0,253088698300012711120420,,cdcgs1vis,,,,,A3532106-8FA2-467A-9DCF-DE421699F439,SCNET\jthippeswamy,2018-01-09 14:15:44.140,SCNET\jthippeswamy,2018-01-09 14:15:44.140,,,
12092,11125641,Measles/Mumps/Rubella/Varicella VIS,,,Y,Y,1.0,253088698300013411100521,,cdcgs1vis,,,,,39738458-E765-4A1B-A6DD-F13B835BAD9B,SCNET\jthippeswamy,2018-01-09 14:15:44.143,SCNET\jthippeswamy,2018-01-09 14:15:44.143,,,
12093,11125642,Polio VIS,,Sub Category of Pentacel ,Y,Y,1.0,253088698300017211160720,,cdcgs1vis,,,,,3F65C2C2-3759-4244-8C67-C4EB9272DA17,SCNET\jthippeswamy,2018-01-09 14:15:44.143,SCNET\jthippeswamy,2018-01-09 14:15:44.143,,,
12094,11125642,Haemophilus Influenzae type b VIS,,Sub Category of Pentacel ,Y,Y,2.0,253088698300006611150402,,cdcgs1vis,,,,,BB0A33B1-D8C6-4812-934C-84103FA1EE4A,SCNET\jthippeswamy,2018-01-09 14:15:44.153,SCNET\jthippeswamy,2018-01-09 14:15:44.153,,,
12095,11125642,Diphtheria/Tetanus/Pertussis (DTaP) VIS,,Sub Category of Pentacel ,Y,Y,3.0,253088698300003511070517,,cdcgs1vis,,,,,529CB56A-A3CA-4919-9A52-8F3B68E63EBB,SCNET\jthippeswamy,2018-01-09 14:15:44.153,SCNET\jthippeswamy,2018-01-09 14:15:44.153,,,
12096,11125643,Pneumococcal Conjugate (PCV13) VIS,,,Y,Y,1.0,253088698300015811151105,,cdcgs1vis,,,,,67BB07DA-6A3B-4010-827E-3269C8C9EB7D,SCNET\jthippeswamy,2018-01-09 14:15:44.157,SCNET\jthippeswamy,2018-01-09 14:15:44.157,,,
12097,11125646,Rotavirus VIS,,,Y,Y,1.0,253088698300019611150415,,cdcgs1vis,,,,,4A994540-24C0-40EC-9E2F-E5BFF1483BA2,SCNET\jthippeswamy,2018-01-09 14:15:44.157,SCNET\jthippeswamy,2018-01-09 14:15:44.157,,,
12098,11125647,Tetanus/Diphtheria (Td) Vaccine VIS,,Sub Category of Tetanus/Diphtheria ,Y,Y,1.0,253088698300028811170411,,cdcgs1vis,,,,,5CD87AC9-90F2-40F7-86E4-380D1E485B52,SCNET\jthippeswamy,2018-01-09 14:15:44.157,SCNET\jthippeswamy,2018-01-09 14:15:44.157,,,
12099,11126769,Diploma of Education,,,Y,Y,,,,,,,,,F6B5C4F4-629A-47BE-8D90-DFAD3E027A8A,SCNET\jthippeswamy,2018-08-02 12:57:12.920,SCNET\jthippeswamy,2018-08-02 12:57:12.920,,,
12100,11126769,Master of Teaching,,,Y,Y,,,,,,,,,79EB7AD4-23F8-4B60-B215-23080BE3F8FD,SCNET\jthippeswamy,2018-08-02 12:57:12.923,SCNET\jthippeswamy,2018-08-02 12:57:12.923,,,
12101,11126769,Graduate Diploma,,,Y,Y,,,,,,,,,A91177F3-8DEB-408A-B2CE-F13EAE00AACA,SCNET\jthippeswamy,2018-08-02 12:57:12.923,SCNET\jthippeswamy,2018-08-02 12:57:12.923,,,
12102,11126769,Bachelor Diploma,,,Y,Y,,,,,,,,,A11BBB8A-FA3E-4662-9E5B-54169FA40B1C,SCNET\jthippeswamy,2018-08-02 12:57:12.923,SCNET\jthippeswamy,2018-08-02 12:57:12.923,,,
12103,11126769,Honours,,,Y,Y,,,,,,,,,98315872-2500-4897-9403-026F9C2488D4,SCNET\jthippeswamy,2018-08-02 12:57:12.923,SCNET\jthippeswamy,2018-08-02 12:57:12.923,,,
12104,11126769,Master degree,,,Y,Y,,,,,,,,,F617BD53-8F89-4D96-8DCB-E5E80E0B0C32,SCNET\jthippeswamy,2018-08-02 12:57:12.923,SCNET\jthippeswamy,2018-08-02 12:57:12.923,,,
12105,11126769,Doctorate,,,Y,Y,,,,,,,,,DE532D0B-5826-4B92-AAB3-1F04B8FB91A4,SCNET\jthippeswamy,2018-08-02 12:57:12.923,SCNET\jthippeswamy,2018-08-02 12:57:12.923,,,
12106,11126770,Bachelor,,,Y,Y,,,,,,,,,0E5EAFF5-3A85-408C-8B8D-42957C38294D,SCNET\jthippeswamy,2018-08-02 12:57:12.927,SCNET\jthippeswamy,2018-08-02 12:57:12.927,,,
12107,11126770,Associate,,,Y,Y,,,,,,,,,8C1E26F4-F568-41C4-851F-70D6F07CBF4D,SCNET\jthippeswamy,2018-08-02 12:57:12.927,SCNET\jthippeswamy,2018-08-02 12:57:12.927,,,
12108,11126771,Certificate II,,,Y,Y,,,,,,,,,3610FD02-CD1B-45BE-90EF-8812C61AE35C,SCNET\jthippeswamy,2018-08-02 12:57:12.927,SCNET\jthippeswamy,2018-08-02 12:57:12.927,,,
12109,11126771,Certificate III,,,Y,Y,,,,,,,,,EA9FC290-0BF3-4842-8E7B-67581078B7AA,SCNET\jthippeswamy,2018-08-02 12:57:12.927,SCNET\jthippeswamy,2018-08-02 12:57:12.927,,,
12110,11126771,Certificate IV,,,Y,Y,,,,,,,,,A2E9758C-D92D-4901-B29B-4F46032BBEDD,SCNET\jthippeswamy,2018-08-02 12:57:12.927,SCNET\jthippeswamy,2018-08-02 12:57:12.927,,,
12111,11126771,Diploma,,,Y,Y,,,,,,,,,3952792E-5861-4B1B-810F-BE6EE840EF3B,SCNET\jthippeswamy,2018-08-02 12:57:12.927,SCNET\jthippeswamy,2018-08-02 12:57:12.927,,,
12112,11126771,Advanced Diploma,,,Y,Y,,,,,,,,,05F1C5D2-C909-4EA4-9B63-7186BE76E66F,SCNET\jthippeswamy,2018-08-02 12:57:12.930,SCNET\jthippeswamy,2018-08-02 12:57:12.930,,,
12113,11126835,Case Management,,,Y,Y,1.0,,,,,,,,DB930DF3-8051-4BF3-A73E-9717A5D892DB,SCNET\ppradhan,2018-10-30 11:01:10.150,SCNET\ppradhan,2018-10-30 11:01:10.150,,,
12114,11126835,Crisis Residential,,,Y,Y,2.0,,,,,,,,36FDAAE2-D605-42B8-BFCA-8A1F97146657,SCNET\ppradhan,2018-10-30 11:01:10.150,SCNET\ppradhan,2018-10-30 11:01:10.150,,,
12115,11126835,Outpatient,,,Y,Y,3.0,,,,,,,,652DD40C-C450-46CB-9525-B982E0D1AF65,SCNET\ppradhan,2018-10-30 11:01:10.150,SCNET\ppradhan,2018-10-30 11:01:10.150,,,
12116,11126835,Partial Hospitalization,,,Y,Y,4.0,,,,,,,,0130F00B-C0E2-45B2-9E08-A5E3170E04CF,SCNET\ppradhan,2018-10-30 11:01:10.150,SCNET\ppradhan,2018-10-30 11:01:10.150,,,
12117,11126835,SUD,,,Y,Y,5.0,,,,,,,,27375052-32E3-448E-9040-D2F5606F0CCF,SCNET\ppradhan,2018-10-30 11:01:10.150,SCNET\ppradhan,2018-10-30 11:01:10.150,,,
12118,11126835,Inpatient,,,Y,Y,6.0,,,,,,,,9921D8B7-4725-4FBF-BD8B-CBE178A6BD68,SCNET\ppradhan,2018-10-30 11:01:10.150,SCNET\ppradhan,2018-10-30 11:01:10.150,,,
12119,11126836,Case Management,,,Y,Y,1.0,,,,,,,,36984E3C-7FB3-49F6-9D43-B4695C589AFB,SCNET\ppradhan,2018-10-30 11:01:10.153,SCNET\ppradhan,2018-10-30 11:01:10.153,,,
12120,11126836,Crisis Residential,,,Y,Y,2.0,,,,,,,,3E485B33-72B9-4920-9F10-6E5F969E1202,SCNET\ppradhan,2018-10-30 11:01:10.153,SCNET\ppradhan,2018-10-30 11:01:10.153,,,
12121,11126836,Outpatient,,,Y,Y,3.0,,,,,,,,5BD7C8AB-E6D8-450D-B2C4-5BDC4F197B32,SCNET\ppradhan,2018-10-30 11:01:10.153,SCNET\ppradhan,2018-10-30 11:01:10.153,,,
12122,11126836,Partial Hospitalization,,,Y,Y,4.0,,,,,,,,689D7FCF-150B-4FA0-BE8E-F1C96F8C1B09,SCNET\ppradhan,2018-10-30 11:01:10.153,SCNET\ppradhan,2018-10-30 11:01:10.153,,,
12123,11126836,SUD,,,Y,Y,5.0,,,,,,,,A3319C02-08AE-4310-8A60-3393A87214BB,SCNET\ppradhan,2018-10-30 11:01:10.153,SCNET\ppradhan,2018-10-30 11:01:10.153,,,
12124,11126836,Inpatient,,,Y,Y,6.0,,,,,,,,21C2BA47-7643-4459-BBEA-84BCA6D09349,SCNET\ppradhan,2018-10-30 11:01:10.153,SCNET\ppradhan,2018-10-30 11:01:10.153,,,
12125,11126837,Case Management,,,Y,Y,1.0,,,,,,,,A52C00D6-607E-46A0-AC74-2E22AE5B04ED,SCNET\ppradhan,2018-10-30 11:01:10.157,SCNET\ppradhan,2018-10-30 11:01:10.157,,,
12126,11126837,Crisis Residential,,,Y,Y,2.0,,,,,,,,659A2C76-20E4-46A9-ACE1-22BE93AB9B4F,SCNET\ppradhan,2018-10-30 11:01:10.157,SCNET\ppradhan,2018-10-30 11:01:10.157,,,
12127,11126837,Outpatient,,,Y,Y,3.0,,,,,,,,2C077A93-01B0-4B76-8F27-969F6D69C845,SCNET\ppradhan,2018-10-30 11:01:10.157,SCNET\ppradhan,2018-10-30 11:01:10.157,,,
12128,11126837,Partial Hospitalization,,,Y,Y,4.0,,,,,,,,8E48DD09-EB80-4DC4-B07F-FD9E97EA9D88,SCNET\ppradhan,2018-10-30 11:01:10.157,SCNET\ppradhan,2018-10-30 11:01:10.157,,,
12129,11126837,SUD,,,Y,Y,5.0,,,,,,,,F8EC8EF3-9BE0-4680-89B4-C3122F70EACC,SCNET\ppradhan,2018-10-30 11:01:10.157,SCNET\ppradhan,2018-10-30 11:01:10.157,,,
12130,11126837,Inpatient,,,Y,Y,6.0,,,,,,,,379F11B5-F1A5-4C72-A573-6CE0C31409C0,SCNET\ppradhan,2018-10-30 11:01:10.157,SCNET\ppradhan,2018-10-30 11:01:10.157,,,
12131,11126838,Case Management,,,Y,Y,1.0,,,,,,,,C1A432C1-D0D1-4F9E-9900-4FEDC256CE0D,SCNET\ppradhan,2018-10-30 11:01:10.160,SCNET\ppradhan,2018-10-30 11:01:10.160,,,
12132,11126838,Crisis Residential,,,Y,Y,2.0,,,,,,,,09B93A18-47A7-40AD-9FA8-6C2FDCC6BEEE,SCNET\ppradhan,2018-10-30 11:01:10.160,SCNET\ppradhan,2018-10-30 11:01:10.160,,,
12133,11126838,Outpatient,,,Y,Y,3.0,,,,,,,,A2A189B5-8CCF-407D-8B98-58674D77D136,SCNET\ppradhan,2018-10-30 11:01:10.160,SCNET\ppradhan,2018-10-30 11:01:10.160,,,
