GlobalCodeId,Category,CodeName,Code,Description,Active,CannotModifyNameOrDelete,SortOrder,ExternalCode1,ExternalSource1,ExternalCode2,ExternalSource2,Color
46103,ADJUSTMENTCODE      ,CO-210 Payment adjusted because pre-certification/authorization not received in a timely fashion,,,N,N,,210,11127118.0,CO,,
46104,ADJUSTMENTCODE      ,CO-Administrative surcharges are not covered,,,N,N,,212,11127118.0,CO,,
46105,ADJUSTMENTCODE      ,CO-Exceeds the contracted maximum number of hours/days/units by this provider for this period. This is not patient specific. N,,,N,N,,222,11127118.0,CO,,
46106,ADJUSTMENTCODE      ,CO-Patient identification compromised by identity theft. Identity verification required for processing this and future claims.,,,N,N,,224,11127118.0,CO,,
46107,ADJUSTMENTCODE      ,CO-Penalty or Interest Payment by Payer (Only used for plan to plan encounter reporting within the 837),,,N,N,,225,11127118.0,CO,,
46108,ADJUSTMENTCODE      ,CO-226 Information requested from the Billing/Rendering Provider was not provided or was insufficient/incomplete,,,Y,N,,226,11127118.0,CO,,
46109,ADJUSTMENTCODE      ,CO-227 Information requested from the patient/insured/responsible party was not provided or was insufficient/incomplete,,,Y,N,,227,11127118.0,CO,,
46110,ADJUSTMENTCODE      ,"CO-Denied for failure of this provider, another provider or the subscriber to supply requested information to a previous payer for their adjudication",,,N,N,,228,11127118.0,CO,,
46111,ADJUSTMENTCODE      ,CO-Partial charge amount not considered by Medicare due to the initial claim Type of Bill being 12X. Note: This code can only be used in the 837 transaction to convey Coordination of Benefits information when the secondary payer's cost avoidance poli,,,N,N,,229,11127118.0,CO,,
46112,ADJUSTMENTCODE      ,"CO-Mutually exclusive procedures cannot be done in the same day/setting. Note: Refer to the 835 Healthcare Policy Identification Segment (loop 2110 Service Payment Information REF), if present.",,,N,N,,231,11127118.0,CO,,
46113,ADJUSTMENTCODE      ,CO-Institutional Transfer Amount. Note - Applies to institutional claims only and explains the DRG amount difference when the patient care crosses multiple institutions.,,,N,N,,232,11127118.0,CO,,
46114,ADJUSTMENTCODE      ,"CO-234 This procedure is not paid separately. At least one Remark Code must be provided (may be comprised of either the NCPDP Reject Reason Code, or Remittance Advice Remark Code that is not an ALERT.)",,,Y,N,,234,11127118.0,CO,,
46115,ADJUSTMENTCODE      ,"CO-Claim spans eligible and ineligible periods of coverage, this is the reduction for the ineligible period (use Group Code PR). This change effective 7/1/2013: Claim spans eligible and ineligible periods of coverage, this is the reduction for the i",,,N,N,,238,11127118.0,CO,,
46116,ADJUSTMENTCODE      ,CO-Claim spans eligible and ineligible periods of coverage. Rebill separate claims.,,,N,N,,239,11127118.0,CO,,
46117,ADJUSTMENTCODE      ,CO-Services not provided by network/primary care providers.,,,N,N,,242,11127118.0,CO,,
46118,ADJUSTMENTCODE      ,CO-Services not authorized by network/primary care providers.,,,N,N,,243,11127118.0,CO,,
46119,ADJUSTMENTCODE      ,CO-This claim has been identified as a resubmission. (Use only with Group Code CO),,,N,N,,249,11127118.0,CO,,
46120,ADJUSTMENTCODE      ,"CO-An attachment is required to adjudicate this claim/service. At least one Remark Code must be provided (may be comprised of either the NCPDP Reject Reason Code, or Remittance Advice Remark Code that is not an ALERT).",,,N,N,,252,11127118.0,CO,,
46121,ADJUSTMENTCODE      ,CO-Patient refund amount.,,,N,N,,A0,11127118.0,CO,,
46122,ADJUSTMENTCODE      ,"A1 - CO-Claim/Service denied. At least one Remark Code must be provided (may be comprised of either the NCPDP Reject Reason Code, or Remittance Advice Remark Code that is not an ALERT.)",,,N,N,,A1,11127118.0,CO,,
46123,ADJUSTMENTCODE      ,CO-A2 Contractual adjustment.,,,N,N,,A2,,CO,,
46124,ADJUSTMENTCODE      ,CO-Medicare Secondary Payer liability met.,,,N,N,,A3,11127118.0,CO,,
46125,ADJUSTMENTCODE      ,CO-Non-covered visits.,,,N,N,,B1,11127118.0,CO,,
46126,ADJUSTMENTCODE      ,CO-Allowed amount has been reduced because a component of the basic procedure/test was paid. The beneficiary is not liable for more than the charge limit for the basic procedure/test.,,,N,N,,B10,11127118.0,CO,,
46127,ADJUSTMENTCODE      ,CO-The claim/service has been transferred to the proper payer/processor for processing. Claim/service not covered by this payer/processor.,,,N,N,,B11,11127118.0,CO,,
46128,ADJUSTMENTCODE      ,CO-Services not documented in patients' medical records.,,,N,N,,B12,11127118.0,CO,,
46129,ADJUSTMENTCODE      ,CO-Previously paid. Payment for this claim/service may have been provided in a previous payment.,,,N,N,,B13,11127118.0,CO,,
46130,ADJUSTMENTCODE      ,CO-Only one visit or consultation per physician per day is covered.,,,N,N,,B14,11127118.0,CO,,
46131,ADJUSTMENTCODE      ,CO-B15 Short-Doyle denied this service because MAT services for the same drug type and day of services billed with fractional units on a claim must all either be approved together or denied together,,,Y,N,,B15,11127118.0,CO,,
46132,ADJUSTMENTCODE      ,CO-'New Patient' qualifications were not met.,,,N,N,,B16,11127118.0,CO,,
46133,ADJUSTMENTCODE      ,"CO-Payment adjusted because this service was not prescribed by a physician, not prescribed prior to delivery, the prescription is incomplete, or the prescription is not current.",,,N,N,,B17,11127118.0,CO,,
46134,ADJUSTMENTCODE      ,CO-This procedure code and modifier were invalid on the date of service.,,,N,N,,B18,11127118.0,CO,,
46135,ADJUSTMENTCODE      ,CO-Claim/service adjusted because of the finding of a Review Organization.,,,N,N,,B19,11127118.0,CO,,
46136,ADJUSTMENTCODE      ,CO-Covered visits.,,,N,N,,B2,11127118.0,CO,,
46137,ADJUSTMENTCODE      ,CO-Procedure/service was partially or fully furnished by another provider.,,,N,N,,B20,11127118.0,CO,,
46138,ADJUSTMENTCODE      ,CO-The charges were reduced because the service/care was partially furnished by another physician.,,,N,N,,B21,11127118.0,CO,,
46139,ADJUSTMENTCODE      ,CO-This payment is adjusted based on the diagnosis.,,,N,N,,B22,11127118.0,CO,,
46140,ADJUSTMENTCODE      ,CO-Covered charges.,,,N,N,,B3,11127118.0,CO,,
46141,ADJUSTMENTCODE      ,CO-Late filing penalty.,,,N,N,,B4,11127118.0,CO,,
46142,ADJUSTMENTCODE      ,CO-Coverage/program guidelines were not met or were exceeded.,,,N,N,,B5,11127118.0,CO,,
46143,ADJUSTMENTCODE      ,"CO-This payment is adjusted when performed/billed by this type of provider, by this type of provider in this type of facility, or by a provider of this specialty.",,,N,N,,B6,11127118.0,CO,,
46144,ADJUSTMENTCODE      ,"CO-B7 Service Facility not eligible to provide mobile support, Service Facility not certified by MHP billing for the service or not certified by county  billing for service",,,Y,N,,B7,11127118.0,CO,,
46145,ADJUSTMENTCODE      ,"CO-Alternative services were available, and should have been utilized. Note: Refer to the 835 Healthcare Policy Identification Segment (loop 2110 Service Payment Information REF), if present.",,,N,N,,B8,11127118.0,CO,,
46146,ADJUSTMENTCODE      ,CO-Patient is enrolled in a Hospice.,,,N,N,,B9,11127118.0,CO,,
46147,ADJUSTMENTCODE      ,CO-Claim/service denied. Level of subluxation is missing or inadequate.,,,N,N,,D1,11127118.0,CO,,
46148,ADJUSTMENTCODE      ,CO-Claim/service denied. Completed physician financial relationship form not on file.,,,N,N,,D10,11127118.0,CO,,
46149,ADJUSTMENTCODE      ,CO-Claim lacks indication that plan of treatment is on file.,,,N,N,,D14,11127118.0,CO,,
46150,ADJUSTMENTCODE      ,CO-Claim lacks indication that service was supervised or evaluated by a physician.,,,N,N,,D15,11127118.0,CO,,
46151,ADJUSTMENTCODE      ,CO-Claim lacks prior payer payment information.,,,N,N,,D16,11127118.0,CO,,
46152,ADJUSTMENTCODE      ,CO-Claim/Service has invalid non-covered days.,,,N,N,,D17,11127118.0,CO,,
46153,ADJUSTMENTCODE      ,CO-Claim/Service has missing diagnosis information.,,,N,N,,D18,11127118.0,CO,,
46154,ADJUSTMENTCODE      ,CO-Claim/Service lacks Physician/Operative or other supporting documentation,,,N,N,,D19,11127118.0,CO,,
46155,ADJUSTMENTCODE      ,CO-Claim/Service missing service/product information.,,,N,N,,D20,11127118.0,CO,,
46156,ADJUSTMENTCODE      ,CO-This (these) diagnosis(es) is (are) missing or are invalid,,,N,N,,D21,11127118.0,CO,,
46157,ADJUSTMENTCODE      ,CO-Claim/service does not indicate the period of time for which this will be needed.,,,N,N,,D4,11127118.0,CO,,
46158,ADJUSTMENTCODE      ,CO-Claim/service denied. Claim lacks individual lab codes included in the test.,,,N,N,,D5,11127118.0,CO,,
46159,ADJUSTMENTCODE      ,CO-Claim/service denied. Claim did not include patient's medical record for the service.,,,N,N,,D6,11127118.0,CO,,
46160,ADJUSTMENTCODE      ,CO-Claim/service denied. Claim lacks date of patient's most recent physician visit.,,,N,N,,D7,11127118.0,CO,,
46161,ADJUSTMENTCODE      ,OA-Deductible Amount,,,N,N,,1,11127118.0,OA,,
46162,ADJUSTMENTCODE      ,OA-Coinsurance Amount,,,N,N,,2,11127118.0,OA,,
46163,ADJUSTMENTCODE      ,OA-Co-payment Amount,,,N,N,,3,11127118.0,OA,,
46164,ADJUSTMENTCODE      ,OA-The procedure code is inconsistent with the modifier used or a required modifier is missing. ,,,N,N,,4,11127118.0,OA,,
46165,ADJUSTMENTCODE      ,OA-The procedure code/bill type is inconsistent with the place of service. ,,,N,N,,5,11127118.0,OA,,
46166,ADJUSTMENTCODE      ,OA-The procedure/revenue code is inconsistent with the patient's age. ,,,N,N,,6,11127118.0,OA,,
46167,ADJUSTMENTCODE      ,OA-The procedure/revenue code is inconsistent with the patient's gender.,,,N,N,,7,11127118.0,OA,,
46168,ADJUSTMENTCODE      ,OA-The procedure code is inconsistent with the provider type/specialty (taxonomy). ,,,N,N,,8,11127118.0,OA,,
46169,ADJUSTMENTCODE      ,OA-The diagnosis is inconsistent with the patient's age. ,,,N,N,,9,11127118.0,OA,,
46170,ADJUSTMENTCODE      ,OA-The diagnosis is inconsistent with the patient's gender.,,,N,N,,10,11127118.0,OA,,
46171,ADJUSTMENTCODE      ,OA-11 The diagnosis is inconsistent with the procedure.,,,Y,N,,11,11127118.0,OA,,
46172,ADJUSTMENTCODE      ,OA-The diagnosis is inconsistent with the provider type. ,,,N,N,,12,11127118.0,OA,,
46173,ADJUSTMENTCODE      ,OA-The date of death precedes the date of service.,,,N,N,,13,11127118.0,OA,,
46174,ADJUSTMENTCODE      ,OA-The date of birth follows the date of service.,,,N,N,,14,11127118.0,OA,,
46175,ADJUSTMENTCODE      ,"OA-The authorization number is missing, invalid, or does not apply to the billed services or provider.",,,N,N,,15,11127118.0,OA,,
46176,ADJUSTMENTCODE      ,OA-Claim/service lacks information which is needed for adjudication.,,,N,N,,16,11127118.0,OA,,
46177,ADJUSTMENTCODE      ,OA-Requested information was not provided or was insufficient/incomplete.,,,N,N,,17,11127118.0,OA,,
46178,ADJUSTMENTCODE      ,OA-18 Duplicate claim/service.,,,Y,N,,18,11127118.0,OA,,
46179,ADJUSTMENTCODE      ,OA-This is a work-related injury/illness and thus the liability of the Worker's Compensation Carrier.,,,N,N,,19,11127118.0,OA,,
46180,ADJUSTMENTCODE      ,OA-This injury/illness is covered by the liability carrier.,,,N,N,,20,11127118.0,OA,,
46181,ADJUSTMENTCODE      ,OA-This injury/illness is the liability of the no-fault carrier.,,,N,N,,21,11127118.0,OA,,
46182,ADJUSTMENTCODE      ,OA-This care may be covered by another payer per coordination of benefits.,,,N,N,,22,11127118.0,OA,,
46183,ADJUSTMENTCODE      ,OA-23 The impact of prior payer(s) adjudication including payments and/or adjustments. (Use only with Group Code OA),,,Y,N,,23,11127118.0,OA,,
46184,ADJUSTMENTCODE      ,OA-Charges are covered under a capitation agreement/managed care plan.,,,N,N,,24,11127118.0,OA,,
46185,ADJUSTMENTCODE      ,OA-Payment denied. Your Stop loss deductible has not been met.,,,N,N,,25,11127118.0,OA,,
46186,ADJUSTMENTCODE      ,OA-Expenses incurred prior to coverage.,,,N,N,,26,11127118.0,OA,,
46187,ADJUSTMENTCODE      ,OA-Expenses incurred after coverage terminated.,,,N,N,,27,11127118.0,OA,,
46188,ADJUSTMENTCODE      ,OA-Coverage not in effect at the time the service was provided.,,,N,N,,28,11127118.0,OA,,
46189,ADJUSTMENTCODE      ,OA-The time limit for filing has expired.,,,N,N,,29,11127118.0,OA,,
46190,ADJUSTMENTCODE      ,"OA-Payment adjusted because the patient has not met the required eligibility, spend down, waiting, or residency requirements.",,,N,N,,30,11127118.0,OA,,
46191,ADJUSTMENTCODE      ,OA-Patient cannot be identified as our insured.,,,N,N,,31,11127118.0,OA,,
46192,ADJUSTMENTCODE      ,OA-Our records indicate that this dependent is not an eligible dependent as defined.,,,N,N,,32,11127118.0,OA,,
46193,ADJUSTMENTCODE      ,OA-Insured has no dependent coverage.,,,N,N,,33,11127118.0,OA,,
46194,ADJUSTMENTCODE      ,OA-Insured has no coverage for newborns.,,,N,N,,34,11127118.0,OA,,
46195,ADJUSTMENTCODE      ,OA-Lifetime benefit maximum has been reached.,,,N,N,,35,11127118.0,OA,,
46196,ADJUSTMENTCODE      ,OA-Balance does not exceed co-payment amount.,,,N,N,,36,11127118.0,OA,,
46197,ADJUSTMENTCODE      ,OA-Balance does not exceed deductible.,,,N,N,,37,11127118.0,OA,,
46198,ADJUSTMENTCODE      ,OA-Services not provided or authorized by designated (network/primary care) providers.,,,N,N,,38,11127118.0,OA,,
46199,ADJUSTMENTCODE      ,OA-Services denied at the time authorization/pre-certification was requested.,,,N,N,,39,11127118.0,OA,,
46200,ADJUSTMENTCODE      ,OA-Charges do not meet qualifications for emergent/urgent care. ,,,N,N,,40,11127118.0,OA,,
46201,ADJUSTMENTCODE      ,OA-Discount agreed to in Preferred Provider contract.,,,N,N,,41,11127118.0,OA,,
46202,ADJUSTMENTCODE      ,OA-Charges exceed our fee schedule or maximum allowable amount. (Use CARC 45),,,N,N,,42,11127118.0,OA,,
46203,ADJUSTMENTCODE      ,OA-This (these) service(s) is (are) not covered.,,,N,N,,46,11127118.0,OA,,
46204,ADJUSTMENTCODE      ,"OA-This (these) diagnosis(es) is (are) not covered, missing, or are invalid.",,,N,N,,47,11127118.0,OA,,
46205,ADJUSTMENTCODE      ,OA-This (these) procedure(s) is (are) not covered.,,,N,N,,48,11127118.0,OA,,
46206,ADJUSTMENTCODE      ,OA-These are non-covered services because this is not deemed a 'medical necessity' by the payer. ,,,N,N,,50,11127118.0,OA,,
46207,ADJUSTMENTCODE      ,OA-These are non-covered services because this is a pre-existing condition.,,,N,N,,51,11127118.0,OA,,
46208,ADJUSTMENTCODE      ,OA-The referring/prescribing/rendering provider is not eligible to refer/prescribe/order/perform the service billed.,,,N,N,,52,11127118.0,OA,,
46209,ADJUSTMENTCODE      ,OA-Services by an immediate relative or a member of the same household are not covered.,,,N,N,,53,11127118.0,OA,,
46210,ADJUSTMENTCODE      ,OA-Multiple physicians/assistants are not covered in this case. ,,,N,N,,54,11127118.0,OA,,
46211,ADJUSTMENTCODE      ,OA-Procedure/treatment is deemed experimental/investigational by the payer. ,,,N,N,,55,11127118.0,OA,,
46212,ADJUSTMENTCODE      ,OA-Procedure/treatment has not been deemed 'proven to be effective' by the payer. ,,,N,N,,56,11127118.0,OA,,
46213,ADJUSTMENTCODE      ,"OA-Payment denied/reduced because the payer deems the information submitted does not support this level of service, this many services, this length of service, this dosage, or this day's supply.",,,N,N,,57,11127118.0,OA,,
46214,ADJUSTMENTCODE      ,OA-Treatment was deemed by the payer to have been rendered in an inappropriate or invalid place of service.,,,N,N,,58,11127118.0,OA,,
46215,ADJUSTMENTCODE      ,"OA-Payment denied/reduced for absence of, or exceeded, pre-certification/authorization.",,,N,N,,62,11127118.0,OA,,
46216,ADJUSTMENTCODE      ,OA-Correction to a prior claim.,,,N,N,,63,11127118.0,OA,,
46217,ADJUSTMENTCODE      ,OA-Denial reversed per Medical Review.,,,N,N,,64,11127118.0,OA,,
46218,ADJUSTMENTCODE      ,OA-Procedure code was incorrect. This payment reflects the correct code.,,,N,N,,65,11127118.0,OA,,
46219,ADJUSTMENTCODE      ,OA-Cost outlier - Adjustment to compensate for additional costs.,,,N,N,,70,11127118.0,OA,,
46220,ADJUSTMENTCODE      ,OA-Primary Payer amount.,,,N,N,,71,11127118.0,OA,,
46221,ADJUSTMENTCODE      ,OA-Total visits.,,,N,N,,83,11127118.0,OA,,
46222,ADJUSTMENTCODE      ,OA-Transfer amount.,,,N,N,,87,11127118.0,OA,,
46223,ADJUSTMENTCODE      ,OA-Adjustment amount represents collection against receivable created in prior overpayment.,,,N,N,,88,11127118.0,OA,,
46224,ADJUSTMENTCODE      ,OA-Claim Paid in full.,,,N,N,,92,11127118.0,OA,,
46225,ADJUSTMENTCODE      ,OA-No Claim level Adjustments.,,,N,N,,93,11127118.0,OA,,
46226,ADJUSTMENTCODE      ,OA-Processed in Excess of charges.,,,N,N,,94,11127118.0,OA,,
46227,ADJUSTMENTCODE      ,OA-Plan procedures not followed.,,,N,N,,95,11127118.0,OA,,
46228,ADJUSTMENTCODE      ,"OA-Non-covered charge(s). At least one Remark Code must be provided (may be comprised of either the NCPDP Reject Reason Code, or Remittance Advice Remark Code that is not an ALERT.) ",,,N,N,,96,11127118.0,OA,,
46229,ADJUSTMENTCODE      ,OA-The benefit for this service is included in the payment/allowance for another service/procedure that has already been adjudicated.,,,N,N,,97,11127118.0,OA,,
46230,ADJUSTMENTCODE      ,OA-Medicare Secondary Payer Adjustment Amount.,,,N,N,,99,11127118.0,OA,,
46231,ADJUSTMENTCODE      ,OA-100 Payment made to patient/insured/responsible party/employer.,,,Y,N,,100,11127118.0,OA,,
46232,ADJUSTMENTCODE      ,OA-Predetermination: anticipated payment upon completion of services or claim adjudication.,,,N,N,,101,11127118.0,OA,,
46233,ADJUSTMENTCODE      ,OA-Managed care withholding.,,,N,N,,104,11127118.0,OA,,
46234,ADJUSTMENTCODE      ,OA-Patient payment option/election not in effect.,,,N,N,,106,11127118.0,OA,,
46235,ADJUSTMENTCODE      ,OA-The related or qualifying claim/service was not identified on this claim.,,,N,N,,107,11127118.0,OA,,
46236,ADJUSTMENTCODE      ,OA-Rent/purchase guidelines were not met.,,,N,N,,108,11127118.0,OA,,
46237,ADJUSTMENTCODE      ,OA-Claim/service not covered by this payer/contractor. You must send the claim/service to the correct payer/contractor.,,,N,N,,109,11127118.0,OA,,
46238,ADJUSTMENTCODE      ,OA-Billing date predates service date.,,,N,N,,110,11127118.0,OA,,
46239,ADJUSTMENTCODE      ,OA-Not covered unless the provider accepts assignment.,,,N,N,,111,11127118.0,OA,,
46240,ADJUSTMENTCODE      ,OA-Service not furnished directly to the patient and/or not documented.,,,N,N,,112,11127118.0,OA,,
46241,ADJUSTMENTCODE      ,OA-Benefit maximum for this time period or occurrence has been reached.,,,N,N,,119,11127118.0,OA,,
46242,ADJUSTMENTCODE      ,OA-Patient is covered by a managed care plan.,,,N,N,,120,11127118.0,OA,,
46243,ADJUSTMENTCODE      ,OA-Psychiatric reduction.,,,N,N,,122,11127118.0,OA,,
46244,ADJUSTMENTCODE      ,OA-Payer refund due to overpayment.,,,N,N,,123,11127118.0,OA,,
46245,ADJUSTMENTCODE      ,OA-Payer refund amount - not our patient.,,,N,N,,124,11127118.0,OA,,
46246,ADJUSTMENTCODE      ,OA-Submission/billing error(s). A,,,N,N,,125,11127118.0,OA,,
46247,ADJUSTMENTCODE      ,OA-Prior processing information appears incorrect. ,,,N,N,,129,11127118.0,OA,,
46248,ADJUSTMENTCODE      ,OA-Claim specific negotiated discount.,,,N,N,,131,11127118.0,OA,,
46249,ADJUSTMENTCODE      ,OA-Interim bills cannot be processed.,,,N,N,,135,11127118.0,OA,,
46250,ADJUSTMENTCODE      ,OA-Failure to follow prior payer's coverage rules. (Use Group Code OA). This change effective 7/1/2013: Failure to follow prior payer's coverage rules. (Use only with Group Code OA),,,N,N,,136,11127118.0,OA,,
46251,ADJUSTMENTCODE      ,OA-Appeal procedures not followed or time limits not met.,,,N,N,,138,11127118.0,OA,,
46252,ADJUSTMENTCODE      ,OA-Patient/Insured health identification number and name do not match.,,,N,N,,140,11127118.0,OA,,
46253,ADJUSTMENTCODE      ,OA-Claim spans eligible and ineligible periods of coverage.,,,N,N,,141,11127118.0,OA,,
